reward_function,student_type,agent_type,run,final_state,avg_state,accuracy,engagement,questions_answered,avg_total_reward
learning_progress,STEADY,bandit,49,2.6925,2.4385300834842423,0.5523250255303931,0.4960157227492363,110.0575,0.592581231240429
learning_progress,STEADY,bandit,50,2.6075,2.349304983889846,0.575236524459269,0.5232681386828155,125.64,0.6110394737761369
learning_progress,STEADY,pomdp,1,2.5625,2.48031043354076,0.7864033301815126,0.6968690313214805,213.27,0.8422492320574144
learning_progress,STEADY,pomdp,2,2.555,2.4726568846973596,0.7864091248822263,0.6909551999779387,215.3475,0.8436211873696684
learning_progress,STEADY,pomdp,3,2.44,2.3828823908595367,0.7702641205174804,0.7051495889808512,220.585,0.8207409919793517
learning_progress,STEADY,pomdp,4,2.4725,2.3713109994859325,0.7808918756963975,0.7274617898970521,224.595,0.827088817088339
learning_progress,STEADY,pomdp,5,2.545,2.472821049816956,0.77273942167677,0.7160999385108616,219.145,0.8227699290615422
learning_progress,STEADY,pomdp,6,2.5375,2.45599520200808,0.7787574493480052,0.6954480878962278,215.1675,0.8349657393912951
learning_progress,STEADY,pomdp,7,2.52,2.4285516526852793,0.7892780050121471,0.7019195561548512,220.465,0.8411471047737868
learning_progress,STEADY,pomdp,8,2.4575,2.367990471413067,0.7719541156273422,0.6925797167542501,215.925,0.8278105208561004
learning_progress,STEADY,pomdp,9,2.5725,2.4992775747072424,0.77208788914151,0.7198412078587461,219.785,0.8198030253778228
learning_progress,STEADY,pomdp,10,2.465,2.3690556296682703,0.7711179809515929,0.7001832553836747,212.5725,0.825883662555963
learning_progress,STEADY,pomdp,11,2.465,2.421144276882622,0.7755747024055735,0.6998218947616798,213.1375,0.8292031511790222
learning_progress,STEADY,pomdp,12,2.5725,2.4852926680253584,0.7819602901423442,0.6806428191871706,213.4475,0.8403878226098769
learning_progress,STEADY,pomdp,13,2.545,2.4694443259561223,0.7770931422620987,0.6992382056282471,221.73,0.8264190443057915
learning_progress,STEADY,pomdp,14,2.47,2.3965786636097834,0.7800254576358554,0.7198214749183931,220.5375,0.8292963809852846
learning_progress,STEADY,pomdp,15,2.575,2.475731217190043,0.785850083554612,0.7064890618531995,218.1125,0.8353819440165583
learning_progress,STEADY,pomdp,16,2.4675,2.436638306915578,0.776078879126616,0.7283324426287976,223.945,0.8221644326479844
learning_progress,STEADY,pomdp,17,2.625,2.5681051984713554,0.7785679074696522,0.7294468300381871,223.1725,0.821230870995488
learning_progress,STEADY,pomdp,18,2.5375,2.4764579536009093,0.7786679511928437,0.7066376469852238,217.9575,0.8306701662000586
learning_progress,STEADY,pomdp,19,2.5375,2.4493626143033356,0.762679766116864,0.7281798850061029,215.3575,0.8073559918291363
learning_progress,STEADY,pomdp,20,2.58,2.4624966848905716,0.7797272344514127,0.7189062327080532,215.11,0.8295222003433352
learning_progress,STEADY,pomdp,21,2.5725,2.497868437462026,0.7700642364563933,0.7108227583835385,211.7325,0.8161545758229092
learning_progress,STEADY,pomdp,22,2.535,2.4552959781100525,0.7813678242245914,0.7130963883795428,215.1275,0.8290342629819125
learning_progress,STEADY,pomdp,23,2.5475,2.448803824735913,0.7692046467223415,0.7287233994561474,218.215,0.8098724576734676
learning_progress,STEADY,pomdp,24,2.5025,2.4235795274084126,0.7538603608748516,0.7117316021650038,209.5325,0.8024788102033008
learning_progress,STEADY,pomdp,25,2.5675,2.437689854484531,0.7749655541786982,0.7118000050786645,216.92,0.8246264849146289
learning_progress,STEADY,pomdp,26,2.51,2.4194873479091137,0.7873955905813517,0.6929371950881478,217.7825,0.8447519495122758
learning_progress,STEADY,pomdp,27,2.425,2.383870635135843,0.7743669662172051,0.7136451035733109,217.31,0.8238494265346654
learning_progress,STEADY,pomdp,28,2.58,2.4656533983869977,0.7726651869700993,0.7192682734021235,220.0725,0.8197855044304165
learning_progress,STEADY,pomdp,29,2.47,2.4043127031760014,0.7704359646679428,0.7182933816401598,217.3125,0.81849156195354
learning_progress,STEADY,pomdp,30,2.48,2.4113219914592396,0.7595975870225621,0.6941768921748974,212.5875,0.8105631447981199
learning_progress,STEADY,pomdp,31,2.5175,2.44398433075916,0.7854301665314688,0.6960151993830266,213.1475,0.8456463245924094
learning_progress,STEADY,pomdp,32,2.555,2.4510433881019993,0.7953873489550412,0.7217621108239879,227.4,0.8433244601771526
learning_progress,STEADY,pomdp,33,2.565,2.4624188713823885,0.7761448243544027,0.7181094305370928,219.0875,0.8245408644254428
learning_progress,STEADY,pomdp,34,2.5125,2.4461129441475267,0.7824541582863028,0.6783771702886097,208.86,0.8416782989507067
learning_progress,STEADY,pomdp,35,2.555,2.4706060232478064,0.7690251453276724,0.7026553939344035,212.97,0.8167379547078348
learning_progress,STEADY,pomdp,36,2.6125,2.5167493694097924,0.7819332967988032,0.7175470068224424,221.2625,0.8271168429748493
learning_progress,STEADY,pomdp,37,2.5925,2.534477983968994,0.7866695263248641,0.7061243376844795,207.615,0.8441465875969254
learning_progress,STEADY,pomdp,38,2.5225,2.449128619312024,0.7740925918833409,0.7115857941385159,214.325,0.8231506417699623
learning_progress,STEADY,pomdp,39,2.485,2.4271910234342418,0.784519704561188,0.6950813238493839,208.435,0.842205083626567
learning_progress,STEADY,pomdp,40,2.6175,2.5087044289442484,0.7745979708714631,0.7107017741022097,218.585,0.820501947363756
learning_progress,STEADY,pomdp,41,2.4575,2.391568642650013,0.7775045600160477,0.7132895348996392,218.2725,0.828086544143032
learning_progress,STEADY,pomdp,42,2.54,2.4644316336178296,0.7808554432592314,0.7144901725653534,220.2025,0.830510338760811
learning_progress,STEADY,pomdp,43,2.52,2.4199805748018828,0.7828885330986465,0.7082378738810824,217.29,0.8303225916705966
learning_progress,STEADY,pomdp,44,2.5175,2.4742420858542844,0.7797762905959692,0.6890132117374411,214.435,0.8354852851796202
learning_progress,STEADY,pomdp,45,2.525,2.4695594376949326,0.792813352617544,0.7226605881068043,226.735,0.8389056639294205
learning_progress,STEADY,pomdp,46,2.515,2.4421805924745676,0.7698790502552311,0.7093227560656572,218.64,0.8155911656398465
learning_progress,STEADY,pomdp,47,2.5,2.4148366368040266,0.7742259523025531,0.6834064892895924,213.7375,0.8299550287816296
learning_progress,STEADY,pomdp,48,2.5075,2.4524483970000945,0.7762744794750652,0.6901452311988399,212.4625,0.8329521900977759
learning_progress,STEADY,pomdp,49,2.4825,2.4016131557676483,0.7803538444295549,0.6965235940990524,206.6,0.8328447907055012
learning_progress,STEADY,pomdp,50,2.4525,2.3812739533327862,0.7786683168148895,0.6901933916062171,208.415,0.8340677924841478
learning_progress,FORGETFUL,bandit,1,1.6325,1.6559989776963528,0.2871519963798753,0.42051483154405994,28.5175,0.30800400124724026
learning_progress,FORGETFUL,bandit,2,1.7075,1.756217404215146,0.28515301978920143,0.38111566314106404,28.4825,0.3130815472646747
learning_progress,FORGETFUL,bandit,3,1.8425,1.849967609769481,0.27133541560456675,0.37707619129390013,23.35,0.2956091188578609
learning_progress,FORGETFUL,bandit,4,1.5625,1.6226835848049896,0.31248692919333165,0.4129452106690066,30.5475,0.3429324140338441
learning_progress,FORGETFUL,bandit,5,1.7225,1.757978533019337,0.2885612881046729,0.3610564023257956,28.08,0.31825198241267194
learning_progress,FORGETFUL,bandit,6,1.6175,1.674444394414274,0.2907447962123992,0.41224413396360354,28.27,0.31531452257301645
learning_progress,FORGETFUL,bandit,7,1.7975,1.8336499263270674,0.26445112493091083,0.36050254805645293,25.805,0.28455148210529274
learning_progress,FORGETFUL,bandit,8,1.76,1.830885070600856,0.28613900977900747,0.39154505923734817,28.67,0.31331684138802324
learning_progress,FORGETFUL,bandit,9,1.8125,1.851592403818259,0.2781257729239625,0.3550074935258246,24.2375,0.30818801559403697
learning_progress,FORGETFUL,bandit,10,1.7075,1.7724433714253813,0.2842292238987058,0.38205294715654453,26.6875,0.31126314828867624
learning_progress,FORGETFUL,bandit,11,1.77,1.807140403988073,0.2816151814960206,0.36992661747592365,27.6925,0.30803793262144824
learning_progress,FORGETFUL,bandit,12,1.79,1.845215347595271,0.27319129496727823,0.3533221068915984,25.1425,0.3009273667793606
learning_progress,FORGETFUL,bandit,13,1.7325,1.7587791498935255,0.29323592466787096,0.379553080266057,24.1975,0.32260271086788833
learning_progress,FORGETFUL,bandit,14,1.76,1.8255974857240602,0.2737067617881451,0.36823241101544435,25.0225,0.29781156058971014
learning_progress,FORGETFUL,bandit,15,1.8025,1.823031696891743,0.2870907293105497,0.3666033483238877,25.155,0.3185236832216465
learning_progress,FORGETFUL,bandit,16,1.685,1.7249627973818544,0.2910465965762577,0.39765886261095645,27.865,0.31481542041011307
learning_progress,FORGETFUL,bandit,17,1.74,1.7712521027253576,0.29307744532736507,0.39638487328215666,29.235,0.31884315384183
learning_progress,FORGETFUL,bandit,18,1.675,1.74338225513132,0.27516954778319713,0.39900341311605386,24.8225,0.2959569011720419
learning_progress,FORGETFUL,bandit,19,1.7325,1.7794277233831357,0.26972076996414013,0.3558439426777514,24.95,0.294961735455039
learning_progress,FORGETFUL,bandit,20,1.7125,1.7400095390505215,0.2970955129672614,0.3930389606315907,27.58,0.3259707737438631
learning_progress,FORGETFUL,bandit,21,1.725,1.7493788446616907,0.29466062031173923,0.4132211438843092,30.095,0.3166189583975247
learning_progress,FORGETFUL,bandit,22,1.7375,1.8150562014421752,0.2884396910559317,0.37321666291222577,26.5625,0.31527766704618737
learning_progress,FORGETFUL,bandit,23,1.8025,1.8468591691046146,0.26392355303395165,0.366693040730547,27.56,0.28681024567429847
learning_progress,FORGETFUL,bandit,24,1.6475,1.7041790646907296,0.2823474949743595,0.37669512685478,27.08,0.30875457705839016
learning_progress,FORGETFUL,bandit,25,1.73,1.7560932685302486,0.2780246232651429,0.3892175190369949,28.5275,0.30030204682359213
learning_progress,FORGETFUL,bandit,26,1.675,1.7037090769224061,0.3015158263671578,0.40037918898616326,29.0125,0.3294210247789408
learning_progress,FORGETFUL,bandit,27,1.8075,1.8445701669931793,0.2619124405827679,0.3750560037115779,24.895,0.2841941775760187
learning_progress,FORGETFUL,bandit,28,1.685,1.7003249402843363,0.2892747591901564,0.3978875970110846,29.8325,0.3117972297752564
learning_progress,FORGETFUL,bandit,29,1.74,1.7644676141195543,0.28923508688974464,0.38269184986517957,25.88,0.3175767435976563
learning_progress,FORGETFUL,bandit,30,1.805,1.859671906676089,0.2615036879447043,0.35124991730149263,26.58,0.2853394456812673
learning_progress,FORGETFUL,bandit,31,1.8325,1.824976169040331,0.287021442784628,0.3988669536904949,30.39,0.30955329452652225
learning_progress,FORGETFUL,bandit,32,1.83,1.885949873165732,0.2713203238053898,0.3632315245617717,27.08,0.29875351900082936
learning_progress,FORGETFUL,bandit,33,1.775,1.840713289613015,0.2578135208552967,0.3519364790355013,22.225,0.2841155989608973
learning_progress,FORGETFUL,bandit,34,1.8325,1.8783158438643743,0.26658188630693347,0.36336124703938727,25.7575,0.29260105571091244
learning_progress,FORGETFUL,bandit,35,1.7675,1.815881415029314,0.2600465492922903,0.37526178846260405,26.5875,0.28062465509829254
learning_progress,FORGETFUL,bandit,36,1.79,1.8894166216944337,0.2600292156718497,0.3604519879130038,26.2025,0.28451096108581864
learning_progress,FORGETFUL,bandit,37,1.78,1.85806469457365,0.2572091561162372,0.362549002487047,25.8675,0.27794103326723585
learning_progress,FORGETFUL,bandit,38,1.65,1.672016373378669,0.2914378380071461,0.4058923961819066,27.625,0.31502817826804375
learning_progress,FORGETFUL,bandit,39,1.7375,1.7940240594465617,0.27787655657126437,0.3649874729945853,26.2525,0.3053822601688676
learning_progress,FORGETFUL,bandit,40,1.765,1.8628354339453899,0.26492224996208213,0.3594646821311324,24.4375,0.2929115430785608
learning_progress,FORGETFUL,bandit,41,1.76,1.796896755864733,0.28003912167842876,0.3545968154927429,27.0425,0.3093904957836034
learning_progress,FORGETFUL,bandit,42,1.7375,1.8258805815069932,0.27317956701152873,0.361731618489911,24.1975,0.2989911110982569
learning_progress,FORGETFUL,bandit,43,1.78,1.8824744937587747,0.25755030495728576,0.3583039205206683,26.605,0.2816223610607412
learning_progress,FORGETFUL,bandit,44,1.755,1.8046723011037062,0.2661997878118274,0.36690329843602254,25.475,0.2895708522077067
learning_progress,FORGETFUL,bandit,45,1.73,1.774772603132539,0.2806981852214937,0.38962358226270555,27.4425,0.3051428240519588
learning_progress,FORGETFUL,bandit,46,1.6725,1.7683680782886189,0.2745640271125432,0.3904654390387898,27.345,0.2983731245932224
learning_progress,FORGETFUL,bandit,47,1.7275,1.776614961884738,0.28041582172186663,0.37906384417631195,27.4075,0.30513512658660613
learning_progress,FORGETFUL,bandit,48,1.7875,1.8562089625404383,0.27224123746710654,0.35702522297720074,26.385,0.2967800486160855
learning_progress,FORGETFUL,bandit,49,1.7625,1.8195331514015203,0.28235393817965915,0.37473261224624566,24.8125,0.30859217373107223
learning_progress,FORGETFUL,bandit,50,1.8425,1.899062279563453,0.25666449854955004,0.3445059646787467,22.085,0.2826115823691095
learning_progress,FORGETFUL,pomdp,1,1.9175,1.9712008928906715,0.4479971180041346,0.2304386609347855,12.2775,0.5709722230252468
learning_progress,FORGETFUL,pomdp,2,2.075,2.096698374672228,0.4412656647444303,0.23889014788641585,12.785,0.5598303918457546
learning_progress,FORGETFUL,pomdp,3,1.905,1.9792803378498707,0.4358748632801911,0.22679343156247905,11.665,0.5550701151625774
learning_progress,FORGETFUL,pomdp,4,1.9875,2.009999238606433,0.42927993486597527,0.20614388547462575,10.9875,0.5505226293803142
learning_progress,FORGETFUL,pomdp,5,1.8875,1.9433177524204839,0.4476841644951792,0.2382259453750796,13.03,0.5695576336019184
learning_progress,FORGETFUL,pomdp,6,1.9575,2.0139958308822337,0.4438205002478152,0.21832235379700535,11.815,0.5700622790336696
learning_progress,FORGETFUL,pomdp,7,1.7825,1.8483051063181404,0.4442893694987012,0.23815998968396396,12.945,0.5624235155208781
learning_progress,FORGETFUL,pomdp,8,1.91,1.9910199227079455,0.455218369274292,0.21769066259778483,11.2125,0.5831420299983258
learning_progress,FORGETFUL,pomdp,9,1.8925,1.9417314773985144,0.45707995882914854,0.22662209759358784,12.3425,0.5820056961828722
learning_progress,FORGETFUL,pomdp,10,1.98,2.0013418464525796,0.4489730194748903,0.23405056890673806,12.8675,0.5709499164816182
learning_progress,FORGETFUL,pomdp,11,1.9625,2.025685636148199,0.4704326338926934,0.22291054444045055,11.785,0.5995251109031632
learning_progress,FORGETFUL,pomdp,12,1.7575,1.815510605610417,0.44777321648377977,0.2496902908270991,12.555,0.5663262175842371
learning_progress,FORGETFUL,pomdp,13,1.9425,1.979712379955751,0.4461253364741469,0.2102653442079073,12.18,0.573880756510255
learning_progress,FORGETFUL,pomdp,14,1.9225,1.9644969023260603,0.43569908927762685,0.21226273665603343,11.3725,0.557951186741816
learning_progress,FORGETFUL,pomdp,15,1.9625,2.007498357366087,0.4340746616266105,0.22663932888280447,12.075,0.5516549418358203
learning_progress,FORGETFUL,pomdp,16,1.91,1.9970971385200296,0.4420231589257162,0.2469104382862941,12.885,0.5574536306729637
learning_progress,FORGETFUL,pomdp,17,2.0425,2.09520529417495,0.4526208984142937,0.2354272740415966,12.25,0.5747771888816525
learning_progress,FORGETFUL,pomdp,18,1.9175,1.981833537555368,0.44216557128979445,0.20901032196567584,11.1925,0.568184413490388
learning_progress,FORGETFUL,pomdp,19,1.8325,1.8256245882869797,0.474590549376866,0.23179259583741804,13.72,0.6066622608254161
learning_progress,FORGETFUL,pomdp,20,1.9225,1.9799311664890593,0.4455879744422343,0.21877317336263133,10.63,0.5688080576351211
learning_progress,FORGETFUL,pomdp,21,1.9725,2.0317118614792027,0.4483717764717498,0.22386543684707777,11.115,0.5758459153170347
learning_progress,FORGETFUL,pomdp,22,1.9375,2.0088680611324894,0.44270161390205187,0.24601102309217857,12.8725,0.5575130652857824
learning_progress,FORGETFUL,pomdp,23,1.9075,2.0044745601601157,0.4521459115274006,0.22533305975861256,12.9075,0.576466661541835
learning_progress,FORGETFUL,pomdp,24,1.88,1.96649505659084,0.437999961610848,0.22771238332732552,11.2325,0.558479941371916
learning_progress,FORGETFUL,pomdp,25,1.78,1.8674954565282598,0.46210072112173356,0.2151643734446064,11.5225,0.5948261287361583
learning_progress,FORGETFUL,pomdp,26,1.88,1.9152386874469767,0.4497614833158504,0.23891975364525955,12.6475,0.5685378287447739
learning_progress,FORGETFUL,pomdp,27,1.915,1.9751749215649732,0.4534269520968773,0.22736363169164114,12.355,0.5789566464511354
learning_progress,FORGETFUL,pomdp,28,1.9225,1.981289733097577,0.44523646857735033,0.22193587456490488,11.3525,0.5699513043992401
learning_progress,FORGETFUL,pomdp,29,2.01,2.02543707397138,0.47090510335752084,0.22313253548545967,12.865,0.5997858741911437
learning_progress,FORGETFUL,pomdp,30,1.9625,2.012924098278643,0.417113850851281,0.23388320965843654,11.7025,0.5290701849312422
learning_progress,FORGETFUL,pomdp,31,2.025,2.0935856693444665,0.4305823080944141,0.22759212325760977,11.35,0.5490401980321566
learning_progress,FORGETFUL,pomdp,32,1.915,1.9562982421963637,0.46133891841669794,0.21695659544539098,11.7075,0.5903254934563001
learning_progress,FORGETFUL,pomdp,33,2.015,2.0416470617604756,0.45144578053736295,0.23665976921546836,12.06,0.5722537813256812
learning_progress,FORGETFUL,pomdp,34,1.915,1.9512324403188688,0.444478629698513,0.22538663289083913,11.665,0.566697248201804
learning_progress,FORGETFUL,pomdp,35,1.9625,2.027948157285185,0.43932280923571376,0.24024230713073494,12.38,0.5579184076920789
learning_progress,FORGETFUL,pomdp,36,1.86,1.9307324772872487,0.4404256166091464,0.22960530496676193,12.415,0.5576633549382722
learning_progress,FORGETFUL,pomdp,37,1.9175,1.917285174542653,0.4436806994539836,0.2356450147579009,12.3875,0.5622315960351604
learning_progress,FORGETFUL,pomdp,38,1.965,2.014177977458616,0.44534747563512966,0.2342550138054628,12.185,0.5654275273170182
learning_progress,FORGETFUL,pomdp,39,1.8625,1.9144120525211599,0.45358019851556647,0.2178092283771114,11.4925,0.5806286315796415
learning_progress,FORGETFUL,pomdp,40,1.89,1.9546282633421825,0.434522622710989,0.23931243350089443,12.46,0.5476438507581536
learning_progress,FORGETFUL,pomdp,41,2.0,2.037229871221089,0.4632685396152294,0.23788972725334734,12.4375,0.5886730197755737
learning_progress,FORGETFUL,pomdp,42,2.0,2.00017172886992,0.45595216382488135,0.23824998520011312,12.6775,0.5784361646548006
learning_progress,FORGETFUL,pomdp,43,1.8575,1.9463310626728185,0.4430715263152007,0.20016518921673515,11.205,0.5693634106669312
learning_progress,FORGETFUL,pomdp,44,1.935,2.0077752993869695,0.42995898920170705,0.2343956587372125,11.3625,0.5457776525915152
learning_progress,FORGETFUL,pomdp,45,2.0,2.0246759367396847,0.45901401955036797,0.24766723640105318,13.225,0.5792262154020144
learning_progress,FORGETFUL,pomdp,46,1.89,1.9356003103696873,0.453806255904598,0.19848514419105986,10.235,0.5874044976156292
learning_progress,FORGETFUL,pomdp,47,1.985,2.0293211627132473,0.44173693314592827,0.22672406483233182,11.15,0.5633554523502066
learning_progress,FORGETFUL,pomdp,48,1.785,1.880800138963718,0.45720127514466286,0.23971478208146485,11.755,0.5800138853267731
learning_progress,FORGETFUL,pomdp,49,1.9525,2.0032891866229137,0.4581714985824306,0.23250130004332256,13.025,0.5836420238328458
learning_progress,FORGETFUL,pomdp,50,1.9225,1.9133184265424412,0.4555949207296735,0.24004368256866826,12.7725,0.5776425763953056
learning_progress,RANDOM,bandit,1,2.175,2.0867095456447915,0.3798589687679479,0.41407330428882494,51.945,0.4070865607040123
learning_progress,RANDOM,bandit,2,2.1,2.090912774677942,0.3472460305301838,0.40390873853316817,41.9075,0.3764348308085779
learning_progress,RANDOM,bandit,3,2.105,2.02660664278364,0.3298688141936208,0.40247839330059576,41.635,0.35705280488117497
learning_progress,RANDOM,bandit,4,2.185,2.1328236442876998,0.3608054077307836,0.4145230721767186,42.3125,0.39096307876836744
learning_progress,RANDOM,bandit,5,2.09,2.0176171952628836,0.35722609198039024,0.41046502939401036,45.65,0.3870765386230549
learning_progress,RANDOM,bandit,6,2.2075,2.13510376628748,0.3444587626177972,0.39427933377682595,47.3375,0.37133149314617486
learning_progress,RANDOM,bandit,7,2.165,2.18139690392568,0.3464419118776507,0.36690277388669523,42.795,0.38048584234609334
learning_progress,RANDOM,bandit,8,2.0775,1.9952577018549276,0.36292297268340334,0.4111563201260788,48.515,0.39341353385442446
learning_progress,RANDOM,bandit,9,2.155,2.0973957765611724,0.36302561518793697,0.40173558625024136,45.105,0.39646894948786643
learning_progress,RANDOM,bandit,10,2.025,2.043837628975153,0.35367721294101245,0.4078171115505123,50.525,0.3797635145350523
learning_progress,RANDOM,bandit,11,2.185,2.093816082085066,0.36283416523521594,0.40417959973008905,46.325,0.39316214562062174
learning_progress,RANDOM,bandit,12,2.225,2.172603204276428,0.3495918344813917,0.3929782172466166,49.5975,0.3768398209044029
learning_progress,RANDOM,bandit,13,2.1325,2.0260500642410815,0.3605636254422893,0.41897333197364234,45.515,0.39042511263095037
learning_progress,RANDOM,bandit,14,2.1725,2.124792479790544,0.33967012342460834,0.38160766569697224,44.875,0.3733794677769481
learning_progress,RANDOM,bandit,15,2.0925,2.0040556920887083,0.35732441117845787,0.416607378105477,43.1725,0.38398911164524735
learning_progress,RANDOM,bandit,16,2.135,2.0098668488366798,0.35444199113287167,0.4232777218290107,43.5475,0.3807907850477495
learning_progress,RANDOM,bandit,17,2.1925,2.107317856862945,0.36072206329193357,0.3976637577562099,47.3225,0.38881097332248205
learning_progress,RANDOM,bandit,18,2.0825,2.034110187824634,0.35433425742241076,0.4136741379791893,44.6625,0.38449150567939805
learning_progress,RANDOM,bandit,19,2.085,2.02105238911921,0.3722401238211318,0.41737443828304394,45.375,0.4023367007062775
learning_progress,RANDOM,bandit,20,2.1825,2.0888838622312442,0.3693985152212857,0.41987482249741137,47.1275,0.4001880388578515
learning_progress,RANDOM,bandit,21,2.1725,2.1581020425147246,0.3303768556790246,0.35926380437993893,37.1075,0.36457636728607495
learning_progress,RANDOM,bandit,22,2.175,2.0953193255166305,0.3515380414152854,0.3977941740258536,47.045,0.3825831747071038
learning_progress,RANDOM,bandit,23,2.115,2.0826789415990636,0.3587741355012579,0.40445549538407843,46.2375,0.3869140032514435
learning_progress,RANDOM,bandit,24,2.1625,2.085325471059078,0.37126680387869926,0.41507919656106507,43.4875,0.40361811607211023
learning_progress,RANDOM,bandit,25,2.155,2.063904556500094,0.3828442492021054,0.4375220602458063,51.615,0.4113908110649258
learning_progress,RANDOM,bandit,26,2.0225,1.9786963188766933,0.36118041226793485,0.43537388375606384,50.455,0.3877065671245832
learning_progress,RANDOM,bandit,27,2.1,2.043257951890927,0.3502257772295978,0.415650180691016,51.4,0.37636922638445397
learning_progress,RANDOM,bandit,28,2.1375,2.04227496909595,0.3769653704848414,0.4131234396165739,53.46,0.4110643545698147
learning_progress,RANDOM,bandit,29,2.0375,1.9597339641743303,0.39032357136996226,0.44554439495473686,47.0525,0.4220465867241863
learning_progress,RANDOM,bandit,30,2.115,2.0459448654471997,0.3790903394400992,0.40402974069248115,50.2725,0.41586838682502203
learning_progress,RANDOM,bandit,31,2.08,2.0792449047578754,0.3255295088130258,0.38789678382400894,41.52,0.3524576787229401
learning_progress,RANDOM,bandit,32,2.1725,2.1104319115835506,0.32893224645151287,0.37884086144121,39.2475,0.35775589997911544
learning_progress,RANDOM,bandit,33,2.115,1.9813905339508164,0.39809856475561184,0.4317101579523618,53.45,0.43090005905674195
learning_progress,RANDOM,bandit,34,2.0825,2.0766071909175428,0.3327293020071976,0.3721309587333856,42.7175,0.3643742093134381
learning_progress,RANDOM,bandit,35,2.04,1.9133660026774364,0.3774583276375466,0.4455318858123215,50.4725,0.40600464468216146
learning_progress,RANDOM,bandit,36,2.1875,2.1521744250163555,0.3543620877562826,0.3981125810764113,45.665,0.3864813716559708
learning_progress,RANDOM,bandit,37,2.1275,2.0083317176857993,0.38547426080370684,0.4397590181268737,54.32,0.4140331490597548
learning_progress,RANDOM,bandit,38,2.095,1.9803124748555074,0.3968070051507208,0.4383782506298053,55.145,0.4279714846767652
learning_progress,RANDOM,bandit,39,2.04,1.9975159226987105,0.34316533999174054,0.422296544495061,45.67,0.3689205052387951
learning_progress,RANDOM,bandit,40,2.0825,2.051786276938755,0.34829023010314303,0.3945972699094423,41.19,0.3781786224020861
learning_progress,RANDOM,bandit,41,2.01,1.9429477109117994,0.35703667851819354,0.4296026469481997,47.1125,0.3818147043838907
learning_progress,RANDOM,bandit,42,2.12,2.0574687170977493,0.343612536686275,0.4137962148126022,44.9575,0.3687155060161431
learning_progress,RANDOM,bandit,43,2.11,2.0159274715494204,0.3726737134592502,0.4212007223795852,47.4775,0.4052475750004505
learning_progress,RANDOM,bandit,44,2.09,1.990410062790603,0.3724500273328165,0.4212888594326946,48.0875,0.40030687848685587
learning_progress,RANDOM,bandit,45,2.19,2.134924256420298,0.3695874175034081,0.3995514021875104,49.565,0.40550405425506497
learning_progress,RANDOM,bandit,46,2.1275,2.026142920707248,0.3778493231295654,0.42099804923097645,49.1575,0.41097091167300553
learning_progress,RANDOM,bandit,47,2.1075,2.0328427164623144,0.36373094186255306,0.4187815046071717,51.43,0.3933891584366934
learning_progress,RANDOM,bandit,48,2.1,2.045363939145543,0.38455728006731277,0.41654578927723535,51.535,0.4178278860660075
learning_progress,RANDOM,bandit,49,2.2525,2.149562339139431,0.3339023635027955,0.3739683882505439,43.25,0.36139440000641243
learning_progress,RANDOM,bandit,50,2.125,2.006705820620365,0.3857981151512502,0.42381141717091125,50.9575,0.4179272022398318
learning_progress,RANDOM,pomdp,1,2.1875,2.2309042778468946,0.580385804419664,0.4000776424669438,77.71,0.6709642857997945
learning_progress,RANDOM,pomdp,2,2.185,2.1912709003641906,0.5322788579193922,0.39041482379061876,62.01,0.6172915376160693
learning_progress,RANDOM,pomdp,3,2.1725,2.1861471963205448,0.5630751309951466,0.4218088981855855,80.95,0.6497460822529914
learning_progress,RANDOM,pomdp,4,2.2725,2.2636933613285297,0.5870680966833054,0.39883302685235406,75.1225,0.6838505976640067
learning_progress,RANDOM,pomdp,5,2.2875,2.2812567386825657,0.5606632364722509,0.381122666942783,64.71,0.6560296184444276
learning_progress,RANDOM,pomdp,6,2.33,2.3561382662807633,0.5603099114752078,0.41438343778285586,75.6125,0.6387502007148358
learning_progress,RANDOM,pomdp,7,2.16,2.1929851116580674,0.5297812342164582,0.37833910068184806,57.2825,0.619261154858442
learning_progress,RANDOM,pomdp,8,2.275,2.2874095970270902,0.550741300081355,0.38195985345954175,62.1325,0.6421190039670641
learning_progress,RANDOM,pomdp,9,2.1825,2.21615956403266,0.5379617107580525,0.40380431786269305,66.0525,0.620315579313995
learning_progress,RANDOM,pomdp,10,2.1925,2.194046413408561,0.5765567025696722,0.39176058163520067,69.13,0.6705355312172867
learning_progress,RANDOM,pomdp,11,2.1275,2.115937778242697,0.5655566931218208,0.39546770271511555,64.1425,0.6597922362729495
learning_progress,RANDOM,pomdp,12,2.1725,2.2042726643743564,0.5709134146669911,0.36745839438976413,65.2,0.6695986837628144
learning_progress,RANDOM,pomdp,13,2.295,2.379909419427797,0.5811511488492571,0.4074569891743981,80.24,0.6634662616754254
learning_progress,RANDOM,pomdp,14,2.2325,2.2258344395316976,0.579984810343649,0.40857080778198696,70.5775,0.6720261354399797
learning_progress,RANDOM,pomdp,15,2.2075,2.2181769932386124,0.5361771358882376,0.38111557350770553,59.375,0.626775654057628
learning_progress,RANDOM,pomdp,16,2.2425,2.2929724894237005,0.5340113342177424,0.3935323090523957,66.9,0.6145603870974082
learning_progress,RANDOM,pomdp,17,2.2575,2.3013858393580673,0.5704409733834299,0.40173506788172486,73.805,0.6613890242981963
