agent_type,reward_function,run_number,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered
pomdp,knowledge_gain,28,2.1475,2.1655224464523526,0.4572545013480219,0.31623895532766705,20.6075
pomdp,knowledge_gain,29,2.02,2.0695824718281988,0.4712448328785975,0.27764241831395026,17.845
pomdp,knowledge_gain,30,2.115,2.106603358487094,0.4580949703704577,0.31664404146918024,18.595
pomdp,learning_progress,1,2.1375,2.1202777537362403,0.48281388947365045,0.26976879838722817,20.055
pomdp,learning_progress,2,2.14,2.1121120881243702,0.46908093304683773,0.28806170664275677,18.685
pomdp,learning_progress,3,2.035,2.055647348369909,0.482305354562785,0.28123033978144407,18.97
pomdp,learning_progress,4,2.16,2.1761648323247154,0.4736019108225993,0.29415913865406684,17.4175
pomdp,learning_progress,5,2.095,2.0830802670404522,0.46981452543559343,0.31307697521263456,22.535
pomdp,learning_progress,6,2.1525,2.155785248216478,0.4595459739618946,0.29564693842431505,19.9825
pomdp,learning_progress,7,2.05,2.0485299756536794,0.47379560594670883,0.295072512405177,19.095
pomdp,learning_progress,8,2.0725,2.1160740993953895,0.4688468956404133,0.31017316367223313,21.6775
pomdp,learning_progress,9,2.125,2.126159836835919,0.46792237940903925,0.3056856517045792,20.1675
pomdp,learning_progress,10,1.9975,1.9944525604349161,0.4603320977598355,0.30970930429284593,22.165
pomdp,learning_progress,11,2.005,2.057445486282298,0.4914527036831742,0.28464195378315604,16.1225
pomdp,learning_progress,12,2.025,2.058399453933286,0.48659922280742535,0.28252728040234676,19.8525
pomdp,learning_progress,13,2.04,2.065864587493485,0.44633311395875724,0.31449227853623507,20.0425
pomdp,learning_progress,14,2.0575,2.061033394475725,0.472190342401083,0.28720598284391635,21.1625
pomdp,learning_progress,15,2.1525,2.179556242708701,0.4620459561482157,0.3072044310022811,22.0625
pomdp,learning_progress,16,1.8925,1.925118196445377,0.4587637452799898,0.2526342444174787,16.075
pomdp,learning_progress,17,2.0225,2.0506877426569714,0.4460796820136191,0.30070676196229856,16.67
pomdp,learning_progress,18,1.995,2.027490382043286,0.4604352808214776,0.27444516668591695,16.31
pomdp,learning_progress,19,2.0825,2.103301558962329,0.46838101501308016,0.2914703416513213,18.4375
pomdp,learning_progress,20,2.1275,2.136551966907293,0.4434773433843619,0.29935349571354913,19.4525
pomdp,learning_progress,21,2.0375,2.0246308185399293,0.4823024050246106,0.2874602166219437,18.465
pomdp,learning_progress,22,2.21,2.212767385733116,0.48267407709684335,0.3257605234668865,16.2925
pomdp,learning_progress,23,2.0425,2.07303664235677,0.43897521295858055,0.2835869532906411,17.3
pomdp,learning_progress,24,2.105,2.1115992656094544,0.45892761213351435,0.3165472667651628,19.03
pomdp,learning_progress,25,2.0875,2.100617451026135,0.4723245059295915,0.31452946002150156,18.545
pomdp,learning_progress,26,2.005,1.9996930801276234,0.4567666846868,0.294363100586819,18.9925
pomdp,learning_progress,27,1.9825,1.9682433360377427,0.45309294415128076,0.29897488859312593,17.8225
pomdp,learning_progress,28,2.095,2.096609594897026,0.47665709814413404,0.2661941276397653,16.815
pomdp,learning_progress,29,2.1425,2.1493363971939368,0.45546095651800367,0.2938483273148893,17.5775
pomdp,learning_progress,30,2.1125,2.1251315131446105,0.4657114318146637,0.28215350192295074,17.9125
pomdp,composite_time,1,1.8925,1.9411392582686489,0.4508768595583963,0.4716269665098131,16.92
pomdp,composite_time,2,1.94,1.9929110847250768,0.4545823384174657,0.44337340825449545,17.035
pomdp,composite_time,3,2.0025,2.0164518508209808,0.4481800782137869,0.44570923575686366,15.2775
pomdp,composite_time,4,2.0075,2.023432304115325,0.45884564248254833,0.45975545448375743,17.305
pomdp,composite_time,5,1.9125,1.9469315239397007,0.4783192396372906,0.44910283464453266,16.265
pomdp,composite_time,6,1.99,2.024775453442974,0.46482428380248453,0.463297055059653,16.8725
pomdp,composite_time,7,1.93,1.9570784042026395,0.44804847098171136,0.4522960971469218,16.4725
pomdp,composite_time,8,2.03,2.0535781479488344,0.45578717231806737,0.4429355200726029,14.185
pomdp,composite_time,9,1.9725,2.019627945521457,0.45797829873713364,0.4652124007186255,17.1525
pomdp,composite_time,10,1.935,1.986807490263397,0.4508093289180394,0.4659667598698164,17.3625
pomdp,composite_time,11,1.96,1.9815677415425978,0.4519223229031678,0.4761006626011362,16.2225
pomdp,composite_time,12,2.1275,2.167178664714605,0.47125293168319843,0.453438516596376,16.1925
pomdp,composite_time,13,1.9775,2.0237318951786265,0.47366372445926996,0.4586586424727529,16.8125
pomdp,composite_time,14,2.125,2.1454050323619778,0.462943193995619,0.48823397352635894,17.765
pomdp,composite_time,15,2.0525,2.1122156622064607,0.48382258577175496,0.4618877033307011,17.3525
pomdp,composite_time,16,1.985,2.0415206700791426,0.4661126506127278,0.43903983103862365,16.0325
pomdp,composite_time,17,2.1175,2.159194718210938,0.447994670990107,0.4495077061359138,14.655
pomdp,composite_time,18,2.0275,2.059413186655839,0.45040082560085487,0.4700729036639463,16.835
pomdp,composite_time,19,1.895,1.9233262163882083,0.4722071415726758,0.4619689445457355,15.735
pomdp,composite_time,20,2.04,2.0354841648876927,0.4853184053344707,0.4743119500308643,16.2825
pomdp,composite_time,21,1.96,1.9792338250802985,0.4649543928953491,0.4489531408492597,13.925
pomdp,composite_time,22,1.9,1.9637808536456638,0.47779928195090093,0.4481903695125135,15.36
pomdp,composite_time,23,1.96,2.0025122562188087,0.49600903479882374,0.4478008575904765,17.305
pomdp,composite_time,24,1.9525,1.9902096236016478,0.46549686690011105,0.45761469823994794,17.235
pomdp,composite_time,25,1.9,1.9427815709941194,0.4514071143869582,0.4637349703427713,15.0675
pomdp,composite_time,26,2.0,2.016994802784835,0.4597174609953602,0.4639122110894381,17.335
pomdp,composite_time,27,2.0,2.0271578615874257,0.44393713651369493,0.45083312523116037,17.6375
pomdp,composite_time,28,2.0325,2.0485054220026253,0.4692937578242474,0.4326162710082825,17.57
pomdp,composite_time,29,1.9675,2.0096605751140126,0.4750693477554136,0.4592464430528041,14.6575
pomdp,composite_time,30,1.9725,2.043786532421714,0.46804519339761114,0.4422296529261179,16.51
