agent_type,reward_function,run_number,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered
pomdp,knowledge_gain,23,2.0875,2.0824189010195324,0.4670779057397548,0.31561308733783233,22.78
pomdp,knowledge_gain,24,2.1125,2.1379966069249168,0.4462764530307605,0.2838066041155299,17.495
pomdp,knowledge_gain,25,2.0775,2.0795211174156774,0.4812279560542648,0.29029742326073327,18.5025
pomdp,knowledge_gain,26,2.025,2.072319462282305,0.4588347605338315,0.31148854425417366,17.545
pomdp,knowledge_gain,27,2.095,2.114477353919163,0.47576022675105567,0.28867592903109535,20.405
pomdp,knowledge_gain,28,2.07,2.0707204474931293,0.4738415701806683,0.2988577069753651,21.115
pomdp,knowledge_gain,29,1.96,1.9909880010057508,0.43884449732611813,0.2727602833118245,17.1225
pomdp,knowledge_gain,30,2.0475,2.0954847941430943,0.4932593427814576,0.26468582421411485,19.0225
pomdp,learning_progress,1,2.1225,2.13185577931031,0.4533684642187286,0.3055271554592756,18.205
pomdp,learning_progress,2,2.1975,2.2175040827020984,0.4639729846870067,0.2823735933663008,19.08
pomdp,learning_progress,3,1.9625,1.9558413903136995,0.44614378155752327,0.26152577267646926,17.7875
pomdp,learning_progress,4,2.1025,2.1316202483454405,0.4691009674166721,0.30186193895609376,20.8075
pomdp,learning_progress,5,2.11,2.1074065510611875,0.48820059445241254,0.3090345125430799,25.16
pomdp,learning_progress,6,2.09,2.090145264278271,0.45832220900669635,0.29843071391154247,18.4675
pomdp,learning_progress,7,2.045,2.0351252958402615,0.48325171215382057,0.3099259256618003,18.0775
pomdp,learning_progress,8,2.045,2.061923129298609,0.45193223175955255,0.284227723939045,19.56
pomdp,learning_progress,9,1.9975,2.0272635275295268,0.47769961201596556,0.3083311399376997,20.24
pomdp,learning_progress,10,1.9875,2.004849566735823,0.44274152241099457,0.2541910036802963,14.745
pomdp,learning_progress,11,2.1,2.0906051265240975,0.4836050055586809,0.29506567857697236,20.175
pomdp,learning_progress,12,2.105,2.0960944061413302,0.47059726727714823,0.2707453741788356,14.815
pomdp,learning_progress,13,1.91,1.92771091018411,0.4840229735380019,0.2802044080636991,18.245
pomdp,learning_progress,14,2.02,2.0232816919327816,0.4365359943011956,0.26992619792945566,16.5875
pomdp,learning_progress,15,2.1025,2.0981630980470247,0.49086127213276254,0.30608674626902804,20.5775
pomdp,learning_progress,16,1.98,2.013486512654773,0.4705639568399219,0.2803005211136763,17.17
pomdp,learning_progress,17,2.2025,2.1944437984800977,0.47742929688107444,0.2993285153326149,18.25
pomdp,learning_progress,18,2.1075,2.1085532625171037,0.4681145187452004,0.2982970288334019,19.71
pomdp,learning_progress,19,1.9625,1.9891485418467867,0.4741664716901022,0.2760560668950457,20.6125
pomdp,learning_progress,20,2.0875,2.0955063863559342,0.45736376630722897,0.3102941967149869,19.66
pomdp,learning_progress,21,2.1,2.1001813038873847,0.4604573448617655,0.27998412664169103,19.145
pomdp,learning_progress,22,2.1075,2.1303887726683883,0.47572163568776,0.29293751010906993,22.675
pomdp,learning_progress,23,2.04,2.1016986698220017,0.45996296583497165,0.289363426242172,22.04
pomdp,learning_progress,24,2.0975,2.092365869186496,0.4729457274258601,0.2960632869442907,18.3675
pomdp,learning_progress,25,2.16,2.1724125139018353,0.4432524600693285,0.30097277615819756,18.5675
pomdp,learning_progress,26,2.0925,2.1036498675857986,0.4652808543967681,0.2906952276187407,18.375
pomdp,learning_progress,27,2.0025,2.0303097864902155,0.491091604065174,0.28117612612413345,19.4825
pomdp,learning_progress,28,2.1075,2.1088869535675885,0.45091796234343134,0.2785657247076159,16.1625
pomdp,learning_progress,29,2.015,2.0084899671222116,0.45259442597715605,0.27359908323075466,13.7225
pomdp,learning_progress,30,2.2275,2.2278645463533615,0.4673753922557408,0.30873130733887766,17.15
pomdp,composite_time,1,2.075,2.0904022154662023,0.44342601165464773,0.4359535963140747,15.2675
pomdp,composite_time,2,2.0275,2.0506544038224352,0.485611055351516,0.4650476992977404,16.7325
pomdp,composite_time,3,1.8975,1.9254534428869947,0.4491284763543127,0.4491876733672309,13.9475
pomdp,composite_time,4,1.9775,2.0382952198323334,0.46241548836988255,0.4654765175530801,15.3775
pomdp,composite_time,5,2.06,2.0983668065115046,0.4245025491901224,0.4609058786343701,15.8975
pomdp,composite_time,6,1.915,1.9495720354045625,0.447748414013769,0.4327841639494622,15.24
pomdp,composite_time,7,2.03,2.0737182428169967,0.46936681233990185,0.44596363667127326,15.1725
pomdp,composite_time,8,1.97,1.959666475873182,0.4721693603868029,0.472290624511819,17.5025
pomdp,composite_time,9,2.025,2.0603677791263055,0.4549784628336793,0.45779765813840884,16.12
pomdp,composite_time,10,1.9625,1.9758207901455012,0.4480676501780769,0.44180354158960244,15.1
pomdp,composite_time,11,2.06,2.077740404233741,0.4638777922841094,0.47470548221541237,19.105
pomdp,composite_time,12,1.955,1.9852711243475096,0.44307108814745844,0.4622537936537136,17.6725
pomdp,composite_time,13,2.12,2.1578135036384753,0.4757482198777037,0.4757355735717883,18.545
pomdp,composite_time,14,2.1175,2.120528162748993,0.4887699003777709,0.44816785973831474,16.985
pomdp,composite_time,15,2.0825,2.1282706024389286,0.4509097547113292,0.44283164599933156,15.8175
pomdp,composite_time,16,1.975,2.0134049042229183,0.46969231111420684,0.44540267769890485,14.65
pomdp,composite_time,17,1.9775,1.9773950930836153,0.4590745945997188,0.5016347833829079,17.37
pomdp,composite_time,18,2.0275,2.0455064887004046,0.44882843072089235,0.45366435583892634,15.1275
pomdp,composite_time,19,2.1075,2.1473496791558917,0.4384159424078995,0.44095268018239253,14.62
pomdp,composite_time,20,2.1,2.1381541542136233,0.4509922636697062,0.4685546636567189,14.3275
pomdp,composite_time,21,1.91,1.9302290869659056,0.47762906217648954,0.47235477715583934,17.99
pomdp,composite_time,22,1.9925,2.0372788364029577,0.46089560310348077,0.4556218948807782,18.565
pomdp,composite_time,23,2.1175,2.173291464412729,0.4802551404952185,0.4525410406851067,15.425
pomdp,composite_time,24,2.0675,2.11739028788128,0.46950645044394407,0.453716735737035,14.4025
pomdp,composite_time,25,1.9025,1.966210337925929,0.47350597041555403,0.4726931611642566,19.5125
pomdp,composite_time,26,2.1075,2.113734895162392,0.4585270239851698,0.44428716421640474,14.745
pomdp,composite_time,27,1.915,1.9515270021143147,0.4753019613937862,0.486479009442603,18.9025
pomdp,composite_time,28,2.04,2.074905873541454,0.463044018827808,0.44267442276797353,15.065
pomdp,composite_time,29,1.9175,1.955788380671665,0.45749318175199805,0.43125870032785457,16.4675
pomdp,composite_time,30,2.13,2.1613773723318594,0.4404504501994975,0.4451617261386348,13.0475
