lambda,agent_type,run,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
0.73,pomdp,4,2.1775,2.217935843894407,0.5229585697351529,0.532065109891561,66.55,0.525417335577383
0.73,pomdp,5,2.175,2.20387398705784,0.5429468661016007,0.5406098513242017,76.73,0.542315872111703
0.73,pomdp,6,2.035,2.105557454518164,0.5462849675496119,0.5553547722311795,80.0275,0.5487338148136351
0.73,pomdp,7,2.14,2.2213995099136596,0.5255795897159733,0.510686057530653,68.36,0.5215583360259367
0.73,pomdp,8,2.13,2.183379125996055,0.5260196547595,0.5459901928196945,77.2475,0.5314117000357524
0.73,pomdp,9,2.2575,2.333869844725648,0.5255153075877486,0.5357165405145327,77.165,0.5282696404779803
0.73,pomdp,10,2.1225,2.2013180108600126,0.5273675715449381,0.5263874530807487,68.685,0.527102939559607
0.73,pomdp,11,2.2875,2.3026132454065555,0.5426279204230288,0.5630921164057832,77.5575,0.5481532533383724
0.73,pomdp,12,2.2075,2.253745735689179,0.5354753418884697,0.5256429643805266,74.9525,0.532820599961325
0.73,pomdp,13,2.14,2.2047365839081063,0.5230816108488756,0.5151395871916583,70.545,0.5209372644614269
0.73,pomdp,14,2.07,2.154624588612297,0.5250444967966126,0.5344975028999969,77.12,0.5275968084445265
0.73,pomdp,15,2.1025,2.1782026170560873,0.5312431502280527,0.5262089784976589,69.7575,0.5298839238608464
0.73,pomdp,16,2.1475,2.2205618576814787,0.5640335879219548,0.5318242717798717,79.375,0.5553370725635923
0.73,pomdp,17,2.08,2.1196015731936124,0.5349914945397289,0.5196957295901565,68.7525,0.5308616380033445
0.73,pomdp,18,2.0975,2.120274236212517,0.5400546945857356,0.5009193093100661,77.195,0.5294881405613048
0.73,pomdp,19,2.0875,2.154306826212376,0.5149773794637901,0.5016640344820196,68.1175,0.511382776318712
0.73,pomdp,20,2.095,2.1426012266176713,0.5317401872358182,0.4851728490079339,70.3075,0.5191670059142894
0.73,pomdp,21,2.0975,2.133899932403012,0.5391094624609811,0.5337584279765111,71.2125,0.5376646831501742
0.73,pomdp,22,2.235,2.2849910686656845,0.5268671151529134,0.5504759516830283,72.4675,0.5332415010160444
0.73,pomdp,23,2.0825,2.154353973033242,0.538143023255448,0.5352862093830993,78.07,0.5373716835099138
0.73,pomdp,24,2.08,2.1124767271079046,0.5259119713474074,0.5080542685599422,68.2325,0.5210903915947918
0.73,pomdp,25,2.15,2.266875117165461,0.5305163333967267,0.5304087482480646,73.1375,0.5304872854065878
0.73,pomdp,26,2.0775,2.0981515981115444,0.5440962740052445,0.5314131435158952,71.055,0.5406718287731203
0.73,pomdp,27,2.1875,2.24264067270147,0.5189897929953099,0.530778073326284,67.51,0.5221726286846728
0.73,pomdp,28,2.0725,2.0904765578168565,0.5405736696902511,0.5309792794915792,78.6625,0.5379831843366097
0.73,pomdp,29,2.1525,2.211426207534978,0.5252799497295694,0.5580408610264823,71.17,0.534125395779736
0.73,pomdp,30,2.25,2.300134317332511,0.5221368521693167,0.5009387296702488,68.3375,0.5164133590945683
0.73,pomdp,31,2.1325,2.169244146183401,0.5600399770164658,0.5382810974474519,70.05,0.5541650795328321
0.73,pomdp,32,2.1375,2.219141056593624,0.5369533440045742,0.5351454683386367,75.6225,0.5364652175747711
0.73,pomdp,33,2.06,2.1356572706081325,0.5200743256212955,0.5301971621562275,71.28,0.5228074914857271
0.73,pomdp,34,2.13,2.1619061461686107,0.5295840853326319,0.5358575513895997,70.8275,0.5312779211680132
0.73,pomdp,35,2.115,2.1790419153904903,0.5308869414342514,0.5332141389916167,70.87,0.53151528477474
0.73,pomdp,36,2.0775,2.1170007240608886,0.5180243560698375,0.5350684547481086,72.8875,0.5226262627129706
0.73,pomdp,37,2.065,2.152042394691391,0.5350412006177848,0.5544663800874323,75.0825,0.5402859990745896
0.73,pomdp,38,2.02,2.0932622712901785,0.5300487955051433,0.5098265935414342,62.195,0.5245888009749419
0.73,pomdp,39,2.06,2.1091294826522415,0.518315763209487,0.5029092146137539,60.525,0.514155995088639
0.73,pomdp,40,2.025,2.097560502539236,0.5103842159862421,0.5214096891825892,77.54,0.5133610937492558
0.73,pomdp,41,2.265,2.324903563301573,0.5159048794807414,0.5180851420677922,71.94,0.516493550379245
0.73,pomdp,42,2.195,2.2295989977545307,0.5450992306903092,0.5507915720828437,78.4375,0.5466361628662935
0.73,pomdp,43,2.16,2.1893920479848803,0.5382367275359072,0.5395903875070543,74.79,0.538602215728117
0.73,pomdp,44,2.0575,2.0797724442939924,0.5352452821286896,0.5260234746975913,83.03,0.5327553941222931
0.73,pomdp,45,2.015,2.0653719039607745,0.5601997450460615,0.5415235071705111,82.53,0.5551571608196629
0.73,pomdp,46,2.155,2.1984151039632422,0.5199450160906429,0.5016299243523487,64.2625,0.5149999413213036
0.73,pomdp,47,2.1,2.1413039935428966,0.5240840105311415,0.5301158749305352,69.055,0.5257126139189778
0.73,pomdp,48,2.04,2.1142380318381035,0.5189947751342836,0.5275245981986665,68.805,0.521297827361667
0.73,pomdp,49,2.05,2.126210757199398,0.5308461410973822,0.5181695947600958,70.3825,0.5274234735863148
0.73,pomdp,50,2.165,2.2439045444604973,0.5373810861846389,0.5459385091469493,76.3725,0.5396915903844627
0.74,bandit,1,2.0775,2.021565594997175,0.385059767137103,0.44634390167536736,56.115,0.4009936421170518
0.74,bandit,2,2.1675,2.1260316175626133,0.35324847544807086,0.39758715976161596,54.735,0.3647765333695925
0.74,bandit,3,2.08,2.008714253194854,0.37974193781075527,0.4412214798699949,59.245,0.39572661874615755
0.74,bandit,4,2.14,2.0765063387876546,0.3700176450305046,0.4266932550545379,55.88,0.38475330363675325
0.74,bandit,5,2.0725,2.003312110429616,0.3768402846563735,0.44110584896003013,57.2025,0.3935493313753243
0.74,bandit,6,2.0525,1.9740256673836227,0.3872810355194781,0.44174233293514686,60.8125,0.401440972847552
0.74,bandit,7,2.035,1.975414709503744,0.36889824302962326,0.44946328973875666,54.075,0.3898451551739979
0.74,bandit,8,2.1025,2.0661393370674044,0.3604371438963523,0.42088935462269766,54.2375,0.376154718685202
0.74,bandit,9,2.05,1.9662160457034217,0.368390951078646,0.4561816135568696,54.3175,0.3912165233229841
0.74,bandit,10,2.14,2.0560124546102903,0.36613976364762535,0.44810263193935457,58.445,0.38745010940347496
0.74,bandit,11,2.045,2.0054318103471562,0.3551231815157797,0.43400261833291937,57.4125,0.37563183508823605
0.74,bandit,12,2.0875,2.032439665641951,0.36425454107248073,0.4252495490077284,56.25,0.380113243135645
0.74,bandit,13,2.19,2.1010658899164496,0.3598817888338275,0.41110521544166206,53.51,0.3731998797518645
0.74,bandit,14,2.05,1.9755668097946875,0.3951173755890616,0.45916500403651994,63.5975,0.4117697589854007
0.74,bandit,15,2.075,2.0183206837834144,0.3552119405519561,0.42921005293029085,52.6175,0.3744514497703231
0.74,bandit,16,2.1725,2.1087830586273304,0.3600490298184083,0.4178876889911686,51.9575,0.375087081203326
0.74,bandit,17,2.105,1.9978298062207842,0.39347095462427795,0.4731873302450778,55.82,0.4141972122856859
0.74,bandit,18,2.075,1.9867738871006326,0.37728266907161717,0.4472057674844766,53.765,0.3954626746589607
0.74,bandit,19,2.0575,1.9873434682654778,0.3618324394739132,0.44313642232538314,55.2075,0.3829714750152954
0.74,bandit,20,2.0125,1.9571650231550928,0.3708421287842873,0.45470461221136305,52.695,0.3926463744753269
0.74,bandit,21,2.0825,2.013117650450417,0.35834280230414095,0.44261556979786243,60.835,0.38025372185250844
0.74,bandit,22,2.135,2.0686247180117654,0.379088757289083,0.43853469347580826,60.5375,0.3945447006976316
0.74,bandit,23,2.0675,2.0535745736011033,0.34104804665190597,0.433232605278726,55.405,0.3650160318948792
0.74,bandit,24,2.0775,2.007318601209467,0.3864664109752314,0.43868241876804714,60.6575,0.4000425730013635
0.74,bandit,25,2.0575,2.0205595672879304,0.368441145500207,0.4462960968475831,55.0075,0.38868343285052476
0.74,bandit,26,1.9925,1.9293979073303646,0.3824792847746001,0.4499683343278516,56.83,0.4000264376584455
0.74,bandit,27,2.0625,2.0210084561152204,0.3549528516725753,0.417934562531366,51.9125,0.37132809649586096
0.74,bandit,28,2.105,2.015376633518462,0.3771887502496649,0.45822779596277885,61.8325,0.3982589021350746
0.74,bandit,29,2.1725,2.131665342193669,0.3688519304112705,0.4223908977949863,56.4575,0.3827720619310366
0.74,bandit,30,2.1175,2.0696641185374403,0.36594453196826765,0.4308719114945005,59.49,0.38282565064508817
0.74,bandit,31,2.115,2.0282622156949435,0.36729203470419874,0.43658472610213067,52.5975,0.38530813446766105
0.74,bandit,32,2.0525,1.9662522121782342,0.37204105935541393,0.4628871745664819,61.9975,0.3956610493102916
0.74,bandit,33,1.985,1.9430829546203325,0.37179271146787757,0.45221540967399987,60.4025,0.39270261300146936
0.74,bandit,34,2.0025,1.9305741374837646,0.3800620035314653,0.4569538113465787,53.02,0.40005387356339484
0.74,bandit,35,2.0225,1.942054781617431,0.3650445300785706,0.4590530472340268,54.4,0.3894867445389892
0.74,bandit,36,2.065,2.035671368357774,0.3645547584423706,0.4191290434643969,58.415,0.37874407254809744
0.74,bandit,37,2.1275,2.0609660805514034,0.3865864976201556,0.4454157919296399,67.7375,0.4018821141406216
0.74,bandit,38,2.0425,1.9998799365493694,0.3830652471453167,0.45295960611822117,51.88,0.40123778047827185
0.74,bandit,39,1.995,1.934406113994696,0.39551175439002123,0.47324397446979505,67.0625,0.4157221316107625
0.74,bandit,40,2.025,1.9875070179001444,0.35518222639969443,0.4442888887634126,55.3225,0.3783499586142611
0.74,bandit,41,2.17,2.1003228463918044,0.3494814426778252,0.40488794393349786,52.24,0.36388713300430015
0.74,bandit,42,2.0875,2.034628949821802,0.37271957424065205,0.44459585538171836,61.745,0.39140740733732926
0.74,bandit,43,2.065,2.014297116072166,0.37533986938666186,0.4517442937370075,65.07,0.39520501971775174
0.74,bandit,44,2.005,2.0048776826930634,0.3558368455110258,0.4406908401179567,57.3975,0.3778988841088278
0.74,bandit,45,2.1325,2.0642750008659645,0.3624304700515993,0.4582513521249622,59.53,0.3873438993906737
0.74,bandit,46,2.0975,2.0110265059295838,0.3742691327386426,0.4414811809288606,59.425,0.39174426526809925
0.74,bandit,47,2.0775,2.0094120229616554,0.3883024836311844,0.4524327413571181,64.0125,0.40497635063992715
0.74,bandit,48,2.1375,2.074565074277389,0.3540337273273056,0.431405664063913,52.73,0.37415043087882355
0.74,bandit,49,2.085,2.031427184915255,0.3688464535218596,0.4484896630793085,58.5475,0.38955368800679624
0.74,bandit,50,2.12,2.045799444441036,0.35546784414151716,0.42969813031832943,59.1675,0.3747677185474883
0.74,pomdp,1,2.0475,2.100714548170748,0.525606224566666,0.5113302562362935,71.0,0.5218944728007692
0.74,pomdp,2,2.01,2.0920178718577382,0.542496475012096,0.5140834951530296,72.5875,0.5351091002487387
0.74,pomdp,3,2.1725,2.2638148734105155,0.5389762566126219,0.5013979125653417,71.02,0.529205887160329
0.74,pomdp,4,2.1275,2.2130200689786026,0.5444896273284157,0.5164615965184646,78.995,0.5372023393178283
0.74,pomdp,5,2.1075,2.1320365791344527,0.5310807223448445,0.5282671978349006,77.4075,0.5303492059722591
0.74,pomdp,6,2.14,2.2161246074405394,0.5525081419397488,0.518153963992532,77.8625,0.5435760556734724
0.74,pomdp,7,2.035,2.092314791688778,0.5524671274666901,0.5067598461244317,77.775,0.5405832343177029
0.74,pomdp,8,2.105,2.197351870054726,0.5223655026019991,0.49632458006388075,70.3625,0.5155948627420883
0.74,pomdp,9,2.0875,2.1227418833103417,0.5433530327277182,0.5129820307226531,70.765,0.5354565722064012
0.74,pomdp,10,2.1225,2.1838211117080313,0.5445128395979454,0.5071668091560944,71.6675,0.5348028716830641
0.74,pomdp,11,2.05,2.0987914736135274,0.5458351773430656,0.510248380168379,75.2275,0.5365826100776472
0.74,pomdp,12,2.205,2.287590881487574,0.53367362221489,0.49997623565215277,62.0825,0.5249123017085782
0.74,pomdp,13,2.15,2.177867017164843,0.5169270249752749,0.509793341234706,68.945,0.515072267202727
0.74,pomdp,14,2.0925,2.14955589353881,0.5380839479500704,0.5088196895716388,65.5,0.5304752407716783
0.74,pomdp,15,2.105,2.157312590156427,0.5501016068335205,0.46944018929420506,62.6975,0.5291296382732985
0.74,pomdp,16,2.1625,2.239206757723407,0.5393437045748444,0.5302184303788787,75.4425,0.5369711332838932
0.74,pomdp,17,2.1525,2.195220810291175,0.5565296502017968,0.5144821126316947,74.245,0.5455972904335702
0.74,pomdp,18,2.15,2.2244390400573533,0.5207356873690653,0.4981266103979174,63.435,0.5148573273565668
0.74,pomdp,19,2.1175,2.219600469979863,0.5479161916293268,0.5194404348148148,74.9075,0.5405124948575536
0.74,pomdp,20,2.2725,2.3180088591954844,0.5348696743275911,0.5041142372855336,70.515,0.5268732606966562
0.74,pomdp,21,2.17,2.2298425726291033,0.5470357323807373,0.5179875770518698,76.725,0.5394832119952317
0.74,pomdp,22,2.165,2.2293881938296187,0.5408163837427717,0.5428587303299444,84.5475,0.5413473938554366
0.74,pomdp,23,2.155,2.2462759307473577,0.5154477505802251,0.4990934315889,63.3975,0.5111956276424805
0.74,pomdp,24,2.01,2.088155509454449,0.5157515062520899,0.4778167944406833,65.19,0.5058884811811243
0.74,pomdp,25,2.08,2.1365968283816574,0.5508872574441129,0.5134744014236527,71.14,0.5411599148787932
0.74,pomdp,26,2.0775,2.143661608424887,0.5568410285846599,0.5143520382104508,81.78,0.5457938910873655
0.74,pomdp,27,2.1775,2.268347698177468,0.5358154350625074,0.5088508417912492,71.17,0.5288046408119803
0.74,pomdp,28,2.0925,2.136031530973479,0.5473297603040973,0.5242877718640951,79.535,0.5413388433096968
0.74,pomdp,29,2.1075,2.1442683420400845,0.5464210537958997,0.5213012347402636,77.92,0.5398899008414343
0.74,pomdp,30,2.205,2.292084118748053,0.5370886884543985,0.5088498662451005,70.445,0.5297465946799811
0.74,pomdp,31,2.155,2.2211937359473093,0.5466182048840615,0.5481618012147027,77.6275,0.5470195399300283
0.74,pomdp,32,2.14,2.233452813690895,0.5479696337581326,0.512992906247488,79.2475,0.538875684605365
0.74,pomdp,33,2.18,2.24813867953421,0.5263678952572977,0.5025653268031809,74.7525,0.5201792274592273
0.74,pomdp,34,2.1225,2.1675207245482238,0.5377683034295814,0.5310385104139282,71.0525,0.5360185572455116
0.74,pomdp,35,2.0775,2.1671028635961385,0.5244783243474648,0.5122586217265492,71.5525,0.5213012016660267
0.74,pomdp,36,2.11,2.1574785142136217,0.5287600673338417,0.5398604947684638,74.9825,0.5316461784668435
0.74,pomdp,37,2.045,2.135930967316826,0.5383859475421156,0.5404435868509126,80.1375,0.5389209337624028
0.74,pomdp,38,2.1625,2.181409736930353,0.5601498796924144,0.515867474937195,70.5375,0.5486364544560572
0.74,pomdp,39,2.1575,2.2014837972835495,0.5313957044153483,0.5158181085387764,76.3925,0.5273455294874396
0.74,pomdp,40,2.115,2.195218613985689,0.5341251652410908,0.4928557259837623,63.42,0.5233951110341853
0.74,pomdp,41,2.1125,2.21075887272159,0.5479839743784257,0.502152075061472,68.2075,0.5360676805560177
0.74,pomdp,42,2.1275,2.1473124057372375,0.5392066698688388,0.5281578134447321,77.06,0.5363339671985711
0.74,pomdp,43,2.11,2.1787525747254946,0.5251946238618261,0.5159933196407035,82.6475,0.5228022847643342
0.74,pomdp,44,2.23,2.247980411607881,0.5408178183939492,0.5064144650531454,67.57,0.5318729465253402
0.74,pomdp,45,2.1175,2.1947977775397054,0.5554778566132508,0.4861420102228239,69.3825,0.5374505365517398
0.74,pomdp,46,2.1825,2.2053576279907783,0.53389159049243,0.519837797065783,71.685,0.5302376042015017
0.74,pomdp,47,2.2175,2.2778506625718755,0.5405225124002206,0.5171080140664831,73.305,0.5344347428334489
0.74,pomdp,48,2.02,2.044988635173597,0.5379325996782263,0.5161285439513997,70.9375,0.5322635451892515
0.74,pomdp,49,2.1475,2.22996229819403,0.510963230850201,0.503111180259775,72.315,0.5089216976966902
0.74,pomdp,50,2.0875,2.164238002144237,0.5155635429696211,0.5013947866079242,68.7875,0.5118796663155798
0.75,bandit,1,2.105,2.095836020148253,0.35297984669393734,0.4167711566716303,52.7275,0.3689276741883606
0.75,bandit,2,2.0825,2.043943151391845,0.3846572889198768,0.43534489315541025,54.0875,0.3973291899787602
0.75,bandit,3,2.1125,2.054281087764923,0.3745097866640277,0.4354055506938691,56.57,0.389733727671488
0.75,bandit,4,2.0825,1.9978408407625494,0.3768280831366664,0.4588152017015348,60.76,0.3973248627778835
0.75,bandit,5,1.9875,1.943130089538203,0.37499244691852085,0.4597222473095856,54.96,0.39617489701628705
0.75,bandit,6,2.0475,2.0216059170191834,0.37396273749487435,0.44057866222928027,57.8925,0.39061671867847586
0.75,bandit,7,2.0375,2.041265450620449,0.3739582871037576,0.4154533967517984,53.8825,0.3843320645157678
0.75,bandit,8,2.0775,2.0228624853192203,0.3754743740468115,0.4276280768367819,56.6175,0.388512799744304
0.75,bandit,9,2.1775,2.083558956506064,0.3587415496040584,0.4406417774347461,57.585,0.37921660656173034
0.75,bandit,10,2.05,2.0125665211895143,0.3664926299673547,0.4443276442695204,50.075,0.38595138354289615
0.75,bandit,11,2.0575,2.009885269309141,0.36333168003113164,0.4343174219079306,54.0425,0.3810781155003313
0.75,bandit,12,2.0075,1.9867670441565968,0.353039553243188,0.4218857637117012,48.9125,0.3702511058603163
0.75,bandit,13,2.0675,2.037560743535207,0.33916889507531245,0.4124433576762086,47.0775,0.3574875107255365
0.75,bandit,14,2.1225,2.097968274596009,0.37090104639169835,0.4134515329230994,59.2675,0.38153866802454867
0.75,bandit,15,2.1275,2.0400728437478195,0.36552900982838,0.4168430914280779,52.9325,0.37835753022830443
0.75,bandit,16,2.1,2.0185917970826983,0.3703696927738984,0.4426425353936774,55.7175,0.3884379034288432
0.75,bandit,17,2.0375,1.9518512032190067,0.35178340646331463,0.4454759471302305,54.8675,0.37520654163004363
0.75,bandit,18,2.07,2.0078881740968604,0.3848683260472642,0.45294322975173246,60.7475,0.40188705197338126
0.75,bandit,19,2.05,2.0016349537726814,0.3778058534669191,0.4358807781753166,56.865,0.3923245846440184
0.75,bandit,20,2.22,2.1842638225812707,0.3387593100342228,0.3889973599717652,46.46,0.35131882251860835
0.75,bandit,21,2.095,2.0790631012070206,0.36613195371841345,0.429318753824122,54.9825,0.3819286537448406
0.75,bandit,22,2.0975,2.0554488864382443,0.35158168664911005,0.4227177075624124,54.0925,0.36936569187743573
0.75,bandit,23,2.045,1.9935942072343584,0.37773743802489634,0.46202452485148904,63.385,0.39880920973154443
0.75,bandit,24,2.1675,2.172514929059703,0.33677522580037617,0.3900326773224224,54.5325,0.3500895886808877
0.75,bandit,25,2.15,2.0682420969904656,0.36772991576369657,0.4310232703623456,60.865,0.38355325441335886
0.75,bandit,26,2.05,1.9292261467822818,0.36718696251127425,0.47039438111217835,56.13,0.3929888171615002
0.75,bandit,27,2.045,2.001348292319324,0.3648172654643892,0.42447305300806,50.65,0.37973121235030693
0.75,bandit,28,2.15,2.118566362236134,0.353536403608456,0.4238167111326722,50.93,0.37110648048951006
0.75,bandit,29,2.01,1.9421699965485875,0.3758374502247716,0.44350823551580487,49.04,0.39275514654752997
0.75,bandit,30,2.0625,1.9954744850851935,0.39472066182675447,0.4683729120339376,59.4825,0.4131337243785502
0.75,bandit,31,2.14,2.057693374948502,0.3488612782764332,0.4226926951708975,55.2375,0.3673191325000494
0.75,bandit,32,2.12,2.0458327903304245,0.3438300855925588,0.42145264547980205,53.865,0.36323572556436956
0.75,bandit,33,2.125,2.0504832072183645,0.3525805146273798,0.41046034059917763,49.03,0.36705047112032924
0.75,bandit,34,2.01,1.9364375548659587,0.38050494048743927,0.4535767636473584,55.945,0.398772896277419
0.75,bandit,35,2.0875,2.025100885913948,0.39677422804882817,0.45129433244139533,58.06,0.41040425414696996
0.75,bandit,36,2.115,2.125541941556605,0.3269044592691327,0.382027417835871,47.89,0.3406851989108173
0.75,bandit,37,2.025,1.9522895188759817,0.3841463138228179,0.4552756975090393,60.9425,0.40192865974437325
0.75,bandit,38,2.075,1.9979791615901694,0.36640145014549036,0.4303498672706732,57.6925,0.382388554426786
0.75,bandit,39,2.05,2.0352304497366434,0.3641225831208849,0.411314889241513,56.525,0.375920659651042
0.75,bandit,40,2.0275,1.99083117874869,0.36733061296468167,0.44200210337443946,59.945,0.385998485567121
0.75,bandit,41,1.9675,1.9077137289123605,0.38622467544232836,0.4650517423269072,59.0425,0.4059314421634731
0.75,bandit,42,2.0975,2.0730048885457903,0.353788930556982,0.42805648870241325,54.385,0.37235582009333984
0.75,bandit,43,2.035,1.9637054693612261,0.3638144678003129,0.4364555134493587,49.715,0.38197472921257436
0.75,bandit,44,1.965,1.955577950250476,0.36612628909444966,0.4558490969255952,53.49,0.388556991052236
0.75,bandit,45,2.0375,1.9979476335955832,0.38527776198543806,0.4634954862063245,61.86,0.4048321930406596
0.75,bandit,46,2.165,2.0946444415698044,0.36835127785042915,0.4242959275312668,57.8725,0.38233744027063854
0.75,bandit,47,2.1025,2.08359770220755,0.3624097725422633,0.42377541457543644,55.7275,0.37775118305055655
0.75,bandit,48,2.075,2.0582249341865135,0.3589281330643783,0.42742358531489133,54.755,0.3760519961270065
0.75,bandit,49,2.08,2.024634626367386,0.37690833781701727,0.4396187564008801,60.03,0.392585942462983
0.75,bandit,50,2.025,1.9580399009669691,0.3695841202062813,0.4533765367361264,60.2525,0.3905322243387425
0.75,pomdp,1,2.2475,2.3372561287012603,0.538538219475306,0.4965608793229785,70.805,0.5280438844372242
0.75,pomdp,2,2.185,2.2334547861032688,0.5211429829382115,0.4850411349953768,69.265,0.5121175209525027
0.75,pomdp,3,2.1475,2.2297442713412825,0.5431259696567753,0.5186427383957489,73.7075,0.5370051618415187
0.75,pomdp,4,2.1,2.1779475360168,0.5361625713441089,0.5212721463313109,72.645,0.5324399650909094
0.75,pomdp,5,2.1,2.113396569973343,0.5527297682604212,0.5237548270281575,74.96,0.5454860329523552
0.75,pomdp,6,2.2125,2.300976251135543,0.5306077231374782,0.47972683705053837,60.8275,0.5178875016157433
0.75,pomdp,7,2.1925,2.269695901102068,0.5150841590927234,0.4815111258480976,69.6375,0.506690900781567
0.75,pomdp,8,2.17,2.206552944438562,0.5167282937789976,0.49657251498644017,67.95,0.5116893490808583
0.75,pomdp,9,2.09,2.1445021240369373,0.5507108729836375,0.5288861886074229,88.5425,0.5452547018895838
0.75,pomdp,10,2.21,2.2413519672077804,0.5539849671226498,0.5191602507301945,74.485,0.5452787880245359
0.75,pomdp,11,2.255,2.29671623350122,0.5727946393111014,0.5459757992089498,76.1375,0.5660899292855635
0.75,pomdp,12,2.0975,2.1703276973608636,0.5103664382621786,0.47761320173338734,66.6575,0.5021781291299807
0.75,pomdp,13,2.15,2.2178159488745397,0.5405528959658389,0.5100043518516774,66.8175,0.5329157599372984
0.75,pomdp,14,2.1725,2.173798990721577,0.561547502235549,0.493843637807197,78.1875,0.544621536128461
0.75,pomdp,15,2.195,2.2500884594347643,0.5594231968758413,0.5169068730396806,75.7375,0.548794115916801
0.75,pomdp,16,2.195,2.2518898319635987,0.5606336990360953,0.5255990761409555,75.4,0.5518750433123103
0.75,pomdp,17,2.085,2.134332066049265,0.5285451074449756,0.5347935286328339,74.435,0.5301072127419403
0.75,pomdp,18,2.0875,2.108455285351786,0.5370466002490751,0.5086413895549393,76.0625,0.5299452975755412
0.75,pomdp,19,2.135,2.1920669635491996,0.5430497402461948,0.5194208806216627,72.5575,0.5371425253400618
0.75,pomdp,20,2.17,2.257535775607943,0.5161441169401876,0.4986603259477666,69.665,0.5117731691920823
0.75,pomdp,21,2.115,2.179180587672597,0.5496970018593161,0.47273210635443746,73.2125,0.5304557779830965
0.75,pomdp,22,2.145,2.2056236502640694,0.5531142157415186,0.5119641060817359,74.7525,0.5428266883265729
0.75,pomdp,23,2.1825,2.1783599207381403,0.557327404464688,0.526588659473767,75.17,0.5496427182169576
0.75,pomdp,24,2.145,2.187061967877231,0.5534091218757621,0.5304291017629219,82.315,0.547664116847552
0.75,pomdp,25,2.05,2.166297154714596,0.5145150791078146,0.45993917974631615,58.3425,0.50087110426744
0.75,pomdp,26,2.0925,2.174719782334863,0.5310705748310104,0.48861637349331444,63.2425,0.5204570244965864
0.75,pomdp,27,2.145,2.1544203311990064,0.5605090575670356,0.5311227368434843,83.4125,0.5531624773861478
0.75,pomdp,28,2.0525,2.0770096206929107,0.533488763747432,0.49872954695153277,71.2175,0.5247989595484571
0.75,pomdp,29,2.0675,2.1195203986412285,0.5661794195556166,0.5254400682992921,77.7725,0.5559945817415355
0.75,pomdp,30,2.1525,2.211384586757363,0.5329220642350712,0.5125557036356398,69.9825,0.5278304740852134
0.75,pomdp,31,2.1675,2.1929454678355484,0.5388268505742332,0.5012520035064267,70.785,0.5294331388072816
0.75,pomdp,32,2.085,2.1725771418699242,0.5504768071018489,0.5103869795538142,72.4,0.5404543502148402
0.75,pomdp,33,2.0775,2.1310343881399727,0.5556226434434045,0.5293835558371623,82.7275,0.5490628715418439
0.75,pomdp,34,2.12,2.2248220511989523,0.5203241203388156,0.481679107890275,68.44,0.5106628672266804
0.75,pomdp,35,2.2675,2.3530945387070092,0.5435708671407916,0.5262440315667533,75.0225,0.5392391582472821
0.75,pomdp,36,2.2025,2.2731379693278146,0.5330673123262438,0.5004016607201346,72.3375,0.5249008994247165
0.75,pomdp,37,2.075,2.1501699855432608,0.5492956543698373,0.489007833308466,74.2625,0.5342236991044945
0.75,pomdp,38,2.1225,2.1937609892463303,0.5386750591085208,0.482367057506172,67.5225,0.5245980587079336
0.75,pomdp,39,2.115,2.1486660829551183,0.5444532130910555,0.5157829169224871,80.34,0.5372856390489135
0.75,pomdp,40,2.0525,2.116620385142007,0.5344861909821234,0.48555962846023176,72.2925,0.5222545503516505
0.75,pomdp,41,2.1625,2.266693276205654,0.5410391943552237,0.4879146498698143,67.4125,0.5277580582338715
0.75,pomdp,42,2.26,2.295731212162932,0.5508181235017311,0.521465863432407,71.905,0.5434800584844001
0.75,pomdp,43,2.1025,2.1551146298238457,0.5436274622839917,0.4991248833726945,72.0475,0.5325018175561673
0.75,pomdp,44,2.2025,2.254313679158676,0.5562259430679313,0.5379466178277224,81.2375,0.551656111757879
0.75,pomdp,45,2.27,2.3201305639630347,0.5449725197767247,0.5286912961362343,75.5925,0.5409022138666021
0.75,pomdp,46,2.0875,2.1165302456234087,0.545789236468683,0.5166863647519881,78.2825,0.5385135185395094
0.75,pomdp,47,2.1075,2.1893862367414956,0.5389956531727531,0.4856214724751783,73.8025,0.5256521079983594
0.75,pomdp,48,2.1575,2.238489443970539,0.5233839640612666,0.5021082407971015,68.69,0.5180650332452253
0.75,pomdp,49,2.14,2.217716582831388,0.5436877760556373,0.500542142032701,70.86,0.5329013675499034
0.75,pomdp,50,2.15,2.1710302178820577,0.544178870150227,0.5059435632027642,75.88,0.5346200434133612
0.76,bandit,1,2.16,2.1099647290326935,0.36687030259621123,0.4172428618684167,58.4175,0.37895971682154056
0.76,bandit,2,2.1025,2.0597496018534445,0.3609158376640002,0.42356409293615854,57.63,0.3759514189293182
0.76,bandit,3,2.2,2.169614134310967,0.3398417720178159,0.3928569815684464,46.4025,0.3525654223099671
0.76,bandit,4,1.995,1.949776222767436,0.35674063464850925,0.44376584742490605,48.615,0.3776266857148445
0.76,bandit,5,2.1475,2.0914531572236625,0.3632211562478267,0.40717044808727076,51.1425,0.3737689862892932
0.76,bandit,6,1.995,1.9918200715354646,0.3533370023954212,0.4384438512089344,55.2475,0.37376264611066434
0.76,bandit,7,2.12,2.1042655150369285,0.34152097499451445,0.39050926657715407,52.02,0.35327816497434794
