agent_type,reward_function,run_number,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
pomdp,learning_progress,5,2.22,2.2414814056164323,0.5686454802987297,0.41240257180236756,71.7525,0.6498149989905753
pomdp,learning_progress,6,2.1675,2.207014549678031,0.564360742528644,0.3825725968025385,63.665,0.6593085341840452
pomdp,learning_progress,7,2.25,2.277539897212385,0.5726274066003939,0.4093978725949933,71.06,0.6575911533644553
pomdp,learning_progress,8,2.215,2.2738689825047604,0.5728692421397017,0.3960549764011085,66.5925,0.6637088966886919
pomdp,learning_progress,9,2.2775,2.261697036588747,0.5690289923076561,0.3936873401492052,64.765,0.6621384608718253
pomdp,learning_progress,10,2.2675,2.2024283071632222,0.5655662357529834,0.4333161441982222,72.925,0.6513155966341674
pomdp,learning_progress,11,2.2225,2.248102295132013,0.5648778685976736,0.3913823769318948,67.48,0.6553511672236038
pomdp,learning_progress,12,2.28,2.3833383853929244,0.5482977514159549,0.41088882443161295,73.1,0.6316050064405166
pomdp,learning_progress,13,2.2425,2.227565026318848,0.5641349018139993,0.3989184596177447,65.7675,0.6551990476065861
pomdp,learning_progress,14,2.315,2.3177360940816967,0.5524199198051505,0.4117704861811965,70.575,0.6341979389471415
pomdp,learning_progress,15,2.2225,2.241224441705356,0.5766126737325173,0.40792170072106215,68.355,0.6672595857493849
pomdp,learning_progress,16,2.1675,2.2263459459962682,0.584963625709063,0.4040109006126505,70.1675,0.6801107231811645
pomdp,learning_progress,17,2.2775,2.2673296730294226,0.5776723741012797,0.4065436879568133,70.3925,0.6677854846890249
pomdp,learning_progress,18,2.29,2.3354954279928,0.5580454369320947,0.3898505208364778,63.97,0.6464327457143639
pomdp,learning_progress,19,2.275,2.2576689167762427,0.5598204472184112,0.41589641899295693,66.935,0.6458371257646918
pomdp,learning_progress,20,2.33,2.363321528689568,0.5527353370310661,0.40461955309360265,74.09,0.636670809224203
pomdp,learning_progress,21,2.2,2.2354923003850335,0.5467339709481799,0.3929918104988235,66.3675,0.6312307618251534
pomdp,learning_progress,22,2.2525,2.2670507902606993,0.5505897088621903,0.4084401933490179,74.205,0.6316249385227907
pomdp,learning_progress,23,2.1975,2.217559470600203,0.5589021218734301,0.3906627820401697,66.685,0.6510415644245119
pomdp,learning_progress,24,2.1575,2.179052853530367,0.5544086273486216,0.38327859718894286,56.9,0.6448281077349158
pomdp,learning_progress,25,2.33,2.3564052448426502,0.570389162174596,0.38955170304709574,65.8325,0.6637672868861847
pomdp,learning_progress,26,2.17,2.2129492117327634,0.5552962699266979,0.4219397552320835,72.7625,0.6381957006442182
pomdp,learning_progress,27,2.2575,2.26484887198335,0.5489533761251869,0.4393243534081038,77.9275,0.6208802485945327
